,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
23612,32,3,13,4,9,1,4,1,0,0,40,38,1
20604,30,5,9,4,2,1,4,1,99999,0,50,38,1
183,40,3,4,2,6,0,4,1,0,0,40,25,1
9511,39,1,14,4,9,4,4,0,0,0,43,38,0
3166,53,3,10,2,2,0,4,1,0,0,50,38,1
29894,48,3,9,0,6,1,4,1,0,0,40,38,0
25799,53,3,7,6,7,3,4,0,0,0,47,38,0
2836,40,3,9,0,2,1,4,1,0,0,40,38,0
32167,34,3,13,4,3,3,4,1,0,0,40,38,0
26894,25,3,10,4,12,3,4,1,0,0,40,38,0
22330,64,3,10,6,3,1,4,0,0,0,10,38,0
1955,40,3,7,4,13,3,4,1,0,0,35,38,0
2355,28,3,12,2,11,0,4,1,0,0,30,38,0
29633,50,3,9,2,6,0,4,1,0,0,40,38,1
13293,37,3,10,2,7,0,2,1,0,0,30,38,0
19934,59,1,6,2,2,0,4,1,0,0,40,38,0
19883,46,3,9,0,8,1,4,0,0,0,25,38,0
12247,43,3,15,2,9,0,4,1,15024,0,55,38,1
14250,68,3,9,6,9,1,4,1,0,0,32,38,0
533,41,3,12,2,3,5,4,0,0,0,50,38,1
28498,31,3,9,2,5,0,4,1,0,0,40,38,0
8661,35,6,10,0,0,4,4,0,0,0,15,38,0
30802,36,3,13,4,11,1,4,0,0,1741,40,38,0
4635,28,3,12,4,9,3,4,1,0,0,40,9,0
2742,42,3,9,0,7,4,2,1,0,0,35,38,0
13989,19,3,9,4,2,3,4,1,0,0,35,38,0
12985,22,3,12,4,5,3,4,1,0,0,20,38,0
17691,49,3,9,0,11,1,4,0,0,0,32,38,0
4734,22,3,11,4,7,2,4,0,0,0,40,25,0
29934,35,3,10,2,3,0,4,1,0,0,40,38,1
29513,43,6,16,4,9,1,4,0,0,0,40,38,0
31800,32,3,9,5,0,4,4,0,0,0,40,38,0
11972,30,3,13,2,9,0,4,1,99999,0,35,38,1
20869,61,5,12,3,3,1,4,0,0,0,90,38,0
8522,46,3,13,2,3,0,4,1,0,0,40,38,1
3992,52,3,9,0,2,2,4,1,0,0,55,38,1
13523,48,3,13,2,3,0,4,1,15024,0,50,38,1
24684,52,5,9,0,2,1,4,1,0,0,40,38,0
21219,41,3,9,5,7,4,4,0,0,0,40,25,0
20958,20,3,10,4,0,3,4,0,0,0,40,38,0
25546,24,3,9,4,11,3,1,1,0,0,40,34,0
20062,33,3,13,5,11,1,4,0,0,0,50,38,1
9102,38,3,13,4,4,1,4,1,0,0,40,38,0
1145,33,3,14,2,9,0,4,1,15024,0,44,38,1
4514,37,0,13,0,3,2,4,0,0,0,50,38,0
30183,27,3,7,2,5,0,4,1,3942,0,40,38,0
28131,55,3,5,4,9,3,4,0,0,0,45,38,0
15729,44,0,9,0,2,1,4,1,0,0,40,38,0
1544,69,3,3,0,9,1,4,1,0,0,40,38,0
22197,26,3,9,4,6,3,4,1,0,0,40,38,0
15668,37,3,11,2,9,5,0,0,0,0,40,38,0
18618,35,3,9,0,2,1,4,1,0,0,40,38,0
10796,45,1,16,2,3,0,4,1,7688,0,45,38,1
4511,24,3,13,4,3,1,4,1,0,0,40,38,0
10991,27,3,10,2,9,0,4,1,0,0,40,38,1
27087,33,1,10,4,0,4,2,0,0,0,18,38,0
8284,39,5,14,4,9,1,4,1,0,0,40,38,0
15879,47,3,9,2,12,5,4,0,0,0,40,38,0
11458,53,3,10,2,2,0,4,1,0,0,40,12,0
4466,51,3,10,2,9,5,4,0,0,0,40,38,1
14432,43,3,11,2,2,0,4,1,0,0,40,38,0
21656,41,1,9,0,3,3,4,1,0,0,45,38,0
32068,34,3,13,4,0,1,4,0,0,0,40,38,0
25914,58,3,10,2,9,0,2,1,0,0,30,38,0
6320,43,5,10,2,4,0,4,1,0,0,50,38,0
17639,41,3,13,2,9,5,4,0,0,0,15,4,1
16107,54,3,14,2,9,0,4,1,0,0,40,38,1
12318,57,3,10,0,3,1,4,0,0,0,50,38,1
21601,31,3,9,4,7,1,4,0,0,0,30,38,0
17075,24,3,9,4,8,1,4,0,0,0,45,8,0
3599,40,3,10,2,12,0,4,1,0,0,48,38,1
27491,54,3,9,2,3,0,4,1,0,0,40,38,1
1787,39,3,14,2,3,0,1,1,15024,0,40,38,1
4294,28,3,15,4,9,1,4,0,0,0,85,38,0
20477,43,3,9,2,2,0,4,1,0,0,40,38,1
17351,42,3,14,2,9,0,4,1,0,0,60,38,0
27737,41,3,10,2,9,0,2,1,0,0,4,38,0
18423,34,4,14,4,3,1,4,0,4787,0,45,9,1
30745,42,5,9,2,4,0,4,1,0,0,99,38,1
4039,35,3,9,0,2,1,4,1,0,0,40,38,0
10678,57,3,6,2,9,5,4,0,0,0,40,38,0
30615,25,6,14,4,9,1,4,0,0,0,37,38,0
12644,38,3,9,4,6,1,4,1,0,0,40,38,0
2407,42,3,7,2,7,5,4,0,0,0,40,38,0
26383,39,3,10,2,7,0,1,1,0,0,84,38,1
18662,31,1,9,4,6,3,4,1,0,0,64,38,0
3076,32,3,13,2,11,0,4,1,0,0,40,38,0
28933,66,3,10,2,9,0,4,1,0,0,50,38,0
5605,39,3,7,4,2,1,2,1,0,0,40,38,0
6323,48,3,12,2,9,0,4,1,0,0,50,38,1
26259,53,3,4,2,3,0,4,1,0,0,40,38,1
7895,30,3,9,2,6,0,2,1,0,0,40,38,0
25465,26,3,9,2,11,0,4,1,0,0,40,38,0
9041,21,3,10,4,8,3,4,0,0,0,40,38,0
14847,26,3,10,4,0,1,4,0,0,0,45,38,0
7200,63,5,13,2,9,0,1,1,0,1977,32,2,1
15279,55,3,10,4,0,1,4,1,0,0,45,38,0
22267,40,4,10,2,4,0,4,1,0,0,40,38,1
27320,31,3,10,4,0,4,2,0,0,0,35,38,0
23158,19,3,8,4,0,3,4,1,0,0,38,38,0
157,71,5,10,5,11,4,2,1,0,1816,2,38,0
4076,39,5,9,4,2,3,2,0,0,0,20,38,0
8380,41,3,9,4,0,1,4,0,0,0,40,38,0
3577,53,6,16,2,9,0,4,1,7688,0,50,38,1
19983,43,3,13,2,9,0,4,1,0,0,35,38,0
6209,41,3,14,4,0,1,4,0,0,0,40,38,0
20091,65,3,4,2,2,0,4,1,0,0,40,38,0
27474,21,1,10,4,0,1,4,0,594,0,4,38,0
21340,18,3,7,4,9,2,4,1,0,0,3,38,0
171,28,6,9,2,10,0,4,1,0,0,40,38,0
6114,56,3,10,2,3,0,4,1,0,0,40,38,1
20676,48,3,9,2,2,0,4,1,0,0,40,38,0
29447,43,1,13,0,3,4,4,1,0,0,42,10,0
17521,53,3,13,0,12,1,4,0,0,0,40,38,0
4066,36,5,9,2,7,5,1,0,0,0,20,34,0
15377,55,3,13,6,4,3,1,1,0,0,40,38,0
21858,44,3,9,4,7,1,4,1,0,0,30,38,0
9859,56,6,13,6,9,1,4,0,0,0,40,38,0
18034,58,3,9,2,6,0,4,1,0,0,44,38,0
22863,35,5,4,2,4,0,4,1,0,0,40,38,0
13394,46,1,9,0,0,4,4,0,0,0,30,38,0
29717,31,5,9,4,11,1,2,1,0,0,40,38,0
18611,63,5,10,6,3,1,4,1,0,0,35,38,0
3206,45,1,13,2,3,0,4,1,0,1977,50,38,1
5630,45,3,14,2,9,5,4,0,0,0,1,38,0
18080,50,1,13,2,10,0,4,1,0,0,44,38,1
24544,18,3,9,4,7,3,4,0,0,0,30,38,0
23655,26,3,10,4,9,3,4,1,0,0,12,38,0
7245,36,3,9,0,4,4,4,1,0,0,50,38,0
8620,21,3,10,4,11,3,4,0,0,0,20,38,0
17054,38,3,11,4,12,1,4,0,2354,0,40,38,0
28544,42,4,13,2,3,0,4,1,0,0,45,38,1
20717,26,3,10,4,0,3,4,0,0,0,15,38,0
10551,49,3,4,2,6,0,4,1,0,0,40,38,0
26288,57,3,10,6,12,1,4,0,0,0,16,38,0
12366,69,4,13,5,3,1,4,1,0,0,40,38,0
16764,26,3,7,5,2,2,4,1,2907,0,50,38,0
27884,28,3,15,4,9,1,4,0,0,0,50,38,0
2820,32,0,13,2,3,0,4,1,0,0,40,38,0
24632,20,3,10,4,11,1,4,0,0,0,20,38,0
15818,49,3,13,0,11,2,4,0,0,0,35,38,0
22613,38,3,13,4,3,1,4,1,2202,0,45,38,0
31900,55,3,9,0,0,4,4,0,0,0,40,38,0
32447,28,3,10,0,5,1,4,1,0,0,50,38,0
25906,32,3,10,4,2,3,4,1,0,0,40,38,0
20200,45,6,10,2,0,0,4,1,0,0,40,38,0
1326,47,3,9,2,5,0,4,1,0,0,40,38,0
17415,37,3,14,2,9,0,4,1,0,0,45,38,1
4959,17,1,7,4,9,3,4,0,0,0,20,32,0
5248,63,3,9,2,11,0,4,1,4064,0,40,38,0
31380,44,0,12,0,0,1,2,0,0,1741,40,38,0
23494,62,3,9,2,4,0,4,1,6418,0,40,38,1
17083,32,3,9,2,2,0,4,1,0,0,40,38,0
29582,26,3,7,4,6,4,4,1,6497,0,48,38,0
9966,26,3,9,2,6,0,4,1,0,0,40,38,0
15624,27,3,13,2,6,0,4,1,0,1887,60,38,1
6541,75,5,9,0,11,1,4,1,2346,0,15,38,0
12815,46,3,14,0,3,1,4,0,0,0,50,38,1
25137,28,1,15,2,9,0,4,1,0,0,40,38,0
6641,43,3,13,0,9,1,4,1,0,0,40,38,0
25649,47,3,10,0,11,4,4,1,0,0,50,38,0
11668,38,3,11,4,2,1,4,0,0,0,40,31,0
30751,24,3,10,4,11,3,4,0,5060,0,30,38,0
30047,19,3,9,4,9,3,2,1,0,0,10,38,0
31924,49,3,14,2,9,0,4,1,0,0,43,38,1
16442,44,5,14,0,3,4,4,0,0,0,40,38,0
31047,26,3,9,4,13,3,4,1,0,0,40,38,0
17946,27,3,9,2,5,0,2,1,0,0,40,38,0
8131,31,6,12,4,0,3,2,0,0,0,45,38,0
23433,21,3,4,4,4,3,4,0,0,0,38,38,0
17828,29,3,13,4,0,3,1,0,2202,0,40,35,0
28925,17,3,6,4,11,3,4,0,0,0,16,38,0
6113,33,1,10,2,10,0,4,1,0,0,40,38,1
17867,29,1,10,4,4,1,4,1,0,0,40,38,0
9438,47,3,9,6,8,1,1,0,0,0,45,36,0
12770,24,3,14,4,9,1,4,0,0,0,45,38,0
31199,48,3,10,2,2,0,4,1,0,0,40,38,0
15798,44,3,9,4,3,1,4,1,0,1564,55,8,1
5028,17,3,8,4,11,3,4,0,0,0,15,38,0
14101,17,3,6,4,11,3,4,1,0,0,15,38,0
6818,17,3,6,4,7,3,4,1,0,0,20,38,0
20375,35,3,11,4,0,1,2,0,0,0,40,38,0
17344,49,0,12,2,0,0,4,1,0,0,60,38,1
19959,45,3,14,2,3,0,4,1,0,1977,43,38,1
27853,19,3,10,4,4,3,4,1,0,0,50,38,0
5541,44,3,14,2,3,0,4,1,0,0,40,38,1
24005,27,3,9,4,7,3,4,1,0,0,22,38,0
9835,37,3,13,4,0,4,2,0,0,0,27,38,0
22461,41,4,13,2,3,0,4,1,0,0,35,38,1
30378,54,3,10,2,11,0,4,1,0,0,40,38,0
22871,28,3,9,4,12,1,4,1,0,0,40,38,0
11786,53,5,9,2,11,0,4,1,0,0,35,38,0
20905,23,3,9,2,7,0,4,1,0,0,40,12,0
28902,57,3,9,0,9,3,1,1,0,0,20,38,0
25367,49,1,14,5,9,4,4,0,0,0,70,38,0
5734,28,3,9,2,6,0,4,1,0,0,45,38,0
8509,48,5,13,5,2,1,4,1,0,0,50,38,0
11385,23,3,5,4,7,3,1,1,0,0,20,29,0
27590,60,3,5,2,6,0,4,1,0,0,49,38,0
17795,43,3,9,5,13,1,4,1,0,0,40,38,0
679,58,5,9,6,3,1,4,1,0,0,50,38,0
28102,31,3,15,0,12,1,4,0,0,0,35,38,0
22501,41,3,9,2,2,0,4,1,0,0,40,38,1
1352,42,3,9,5,11,3,4,0,0,0,40,38,0
3902,22,3,10,4,9,3,4,1,0,0,40,38,0
7061,38,3,9,0,7,4,4,0,0,0,40,38,0
27724,68,3,10,0,11,1,4,0,0,0,20,38,0
9236,19,3,8,5,9,3,4,0,1055,0,40,38,0
12371,70,3,4,6,7,4,2,0,0,0,38,38,0
22858,32,3,7,4,13,3,4,1,0,0,40,38,0
4554,18,3,10,4,7,3,4,1,0,0,16,38,0
11272,29,3,9,2,3,0,4,1,0,0,40,38,1
7810,62,3,10,0,0,1,4,0,0,0,40,38,0
20525,48,5,11,0,3,1,4,0,0,0,50,38,0
19121,58,3,12,2,3,0,4,1,5178,0,60,38,1
16204,62,3,5,2,7,0,4,1,0,0,40,38,0
18701,49,3,7,2,7,0,4,1,0,0,50,38,0
4367,33,3,9,2,6,0,1,1,0,0,40,34,0
4238,61,3,9,2,3,0,4,1,0,0,50,38,1
11467,37,3,13,2,3,0,4,1,0,0,45,38,1
25730,41,4,10,0,6,1,4,0,0,0,40,15,0
10613,51,6,11,0,12,1,4,1,0,2444,39,38,1
29950,64,4,12,2,11,0,4,1,0,1887,50,38,1
11640,23,3,10,4,11,1,4,0,0,1974,40,38,0
548,21,3,9,4,5,3,4,1,0,0,36,38,0
27182,26,3,13,4,3,1,4,0,0,0,50,38,0
11952,52,5,9,2,13,0,4,1,0,0,22,38,0
23292,32,6,13,0,3,1,1,0,0,0,40,38,0
26230,51,1,14,2,9,0,4,1,0,0,60,38,0
9319,26,3,10,4,9,3,4,1,0,0,3,7,0
948,43,3,10,0,2,4,4,1,0,0,35,38,0
31420,57,3,10,2,2,5,4,0,9386,0,40,38,1
18084,29,0,10,2,12,0,4,1,0,0,40,38,1
29636,55,3,11,2,13,0,4,1,5178,0,50,38,1
16820,27,3,9,2,3,5,4,0,0,0,40,38,0
5008,76,3,5,2,10,0,4,1,0,0,13,38,0
448,20,3,9,2,6,0,4,1,0,0,40,38,0
11209,33,3,13,4,5,1,4,1,0,2001,40,38,0
17689,21,3,9,4,7,2,2,1,0,1719,25,38,0
16983,50,3,14,2,9,0,4,1,0,0,40,38,1
19016,47,3,10,2,2,0,4,1,7688,0,55,38,1
9364,17,3,6,4,9,3,4,1,0,0,40,38,0
14504,34,3,9,4,13,1,2,1,0,0,80,38,0
7535,25,3,10,4,0,1,4,0,0,0,50,38,0
29937,53,3,13,2,3,0,4,1,0,0,60,38,1
28113,23,3,13,4,12,3,4,0,0,0,40,38,0
17935,26,3,9,0,11,4,4,0,0,0,40,38,0
7365,49,0,10,2,12,0,4,1,0,0,40,38,1
1127,63,0,9,6,5,1,2,1,0,0,40,38,0
27802,37,3,9,2,2,0,4,1,0,0,40,38,0
1799,63,3,4,0,11,1,4,0,0,0,40,38,0
18364,29,1,11,0,10,4,4,1,0,0,56,38,0
2387,37,3,13,2,4,0,4,1,0,0,50,38,0
14013,17,3,8,4,0,3,4,0,0,0,30,38,0
18466,54,3,13,2,11,0,4,1,3103,0,40,38,1
14322,75,3,2,2,7,2,2,0,0,0,16,38,0
13207,39,5,9,2,2,0,4,1,0,0,72,38,1
6066,33,3,13,4,3,3,4,1,0,0,40,38,0
3512,26,3,9,4,0,3,4,0,0,0,40,38,0
11633,51,3,9,2,11,0,1,1,0,0,50,0,0
23583,42,3,13,2,3,0,4,1,0,0,45,38,1
16225,45,3,13,2,3,0,4,1,0,0,48,38,0
7556,38,4,15,2,9,0,4,1,0,0,45,38,1
7816,25,3,13,2,9,0,4,1,0,0,45,38,1
28514,36,3,13,0,3,1,4,0,0,0,45,38,0
5758,21,3,10,4,9,1,4,0,0,0,40,38,0
6695,54,3,9,2,2,0,4,1,0,0,40,38,1
19876,46,3,9,0,13,1,4,1,0,0,54,38,0
27390,31,3,13,0,9,1,4,1,0,0,60,38,0
22491,37,3,11,0,11,1,4,1,0,0,45,38,1
7802,40,3,12,0,11,4,4,0,0,0,40,38,0
22855,40,3,8,2,2,0,4,1,0,0,50,38,1
3260,34,3,13,2,9,0,4,1,0,1848,40,28,1
27090,63,3,7,5,9,1,2,1,0,0,40,38,0
8273,28,3,9,4,4,4,4,0,0,0,35,38,0
25999,31,3,10,4,6,1,4,0,0,0,25,38,0
20038,48,1,14,2,9,5,4,0,0,0,40,38,1
28217,33,3,3,4,7,4,4,0,0,0,40,25,0
29667,26,4,9,0,3,1,4,1,0,0,78,38,1
2840,44,3,15,4,9,1,4,1,14084,0,40,38,1
26279,23,3,5,0,9,1,4,0,0,0,35,38,0
2615,74,3,15,6,0,1,2,0,0,0,20,38,0
29062,29,3,12,4,12,3,4,1,0,0,40,38,0
28386,41,3,9,4,6,4,2,1,0,0,40,38,0
8369,43,3,10,4,7,1,4,0,0,0,40,38,0
27689,42,3,9,2,2,0,4,1,0,0,55,38,0
1511,30,5,11,2,9,0,4,1,15024,0,65,38,1
18338,23,3,9,4,13,3,4,1,0,0,40,38,0
5281,40,3,14,0,9,1,4,1,0,0,43,38,0
14701,62,3,9,4,2,1,4,1,0,0,40,38,0
28261,34,0,10,2,6,0,2,1,0,0,52,38,0
22551,45,3,9,2,6,0,4,1,0,0,40,38,0
7215,31,3,13,2,9,0,4,1,0,0,40,38,0
22782,21,3,10,4,9,2,1,0,0,0,20,34,0
15376,51,3,14,2,9,0,4,1,0,0,47,38,1
30971,57,3,10,0,7,1,4,0,0,0,38,38,0
13698,47,5,10,2,11,0,4,1,0,0,40,38,0
16857,35,3,13,2,11,0,4,1,0,0,40,38,0
29963,31,6,14,4,12,1,4,1,0,0,40,38,0
13723,39,3,9,0,3,1,4,0,0,0,38,38,0
30243,34,3,9,2,5,0,4,1,0,0,40,38,0
19817,21,3,10,4,7,1,4,0,0,0,30,38,0
9015,37,3,10,0,3,1,1,0,0,0,40,23,1
8948,27,3,13,4,9,1,4,0,0,0,40,38,0
17621,52,3,7,2,6,0,3,1,0,0,40,5,0
31339,37,3,13,2,9,5,4,0,0,0,16,38,1
16129,21,3,9,4,6,3,2,0,0,0,40,38,0
7157,26,3,10,2,11,0,4,1,0,0,60,38,0
15163,32,5,6,0,2,1,4,1,0,0,40,38,0
2303,90,3,10,4,7,1,1,1,0,0,35,38,0
32367,60,3,10,2,11,0,4,1,0,0,40,38,0
24391,31,3,12,4,12,3,4,0,0,0,40,38,0
8967,24,3,10,4,11,3,4,1,0,0,43,38,0
15969,57,3,10,4,10,1,4,1,0,0,40,38,0
18465,32,3,12,0,0,4,4,0,0,0,40,38,0
20221,21,3,10,4,11,3,4,0,0,0,15,38,0
11728,76,3,3,6,9,4,4,0,0,0,40,38,0
28798,48,3,10,2,2,0,4,1,0,0,45,38,1
31414,32,6,9,4,0,1,4,0,0,0,40,38,0
11148,40,3,9,2,13,0,4,1,0,0,40,38,0
17108,51,3,10,2,3,0,4,1,0,0,60,38,1
9669,37,6,13,4,0,1,4,0,8614,0,40,38,1
16683,31,1,13,2,7,0,4,1,0,0,38,38,1
20340,44,1,4,0,5,1,4,1,0,0,40,38,0
2246,58,5,14,0,11,1,4,1,0,0,18,38,0
28180,40,3,15,2,9,0,4,1,15024,0,55,10,1
30437,51,3,9,2,2,0,4,1,0,0,40,38,0
11223,27,1,10,4,10,1,4,1,0,2231,40,38,1
14362,46,3,13,2,3,0,4,1,15024,0,45,38,1
6086,20,3,10,4,11,3,4,0,0,0,18,38,0
16392,25,3,4,4,6,2,4,0,0,0,40,5,0
27239,18,3,8,4,11,3,4,0,0,0,8,38,0
1711,47,0,10,2,2,0,4,1,0,0,40,38,0
13850,50,3,10,2,11,0,4,1,0,0,60,38,1
716,33,3,9,2,6,0,4,1,0,0,40,38,0
25759,31,4,13,2,11,0,4,1,3908,0,50,38,0
23900,24,3,9,4,9,1,1,0,0,0,45,38,0
1369,20,3,6,4,5,3,4,1,0,0,40,38,0
5101,62,3,10,2,7,0,4,1,0,0,40,38,0
30253,51,4,9,4,11,2,4,1,0,0,40,38,0
3097,24,1,13,4,9,1,4,0,0,0,40,38,0
19242,45,3,10,0,3,1,4,0,0,0,40,38,0
26575,49,6,13,2,3,0,4,1,0,0,45,38,1
23538,53,3,14,2,3,0,4,1,0,0,55,38,1
24343,21,3,9,4,6,3,4,1,0,0,40,38,0
24787,17,3,6,4,5,3,4,1,0,0,20,38,0
31904,29,3,11,4,2,1,4,1,0,0,50,38,0
9572,24,3,6,2,6,5,4,0,0,0,40,38,0
3657,33,3,13,2,7,0,1,1,7688,0,38,38,1
15172,27,3,9,4,6,3,4,1,0,0,45,38,0
8850,45,5,9,2,3,0,4,1,0,0,40,38,0
8981,53,3,3,2,2,0,4,1,0,0,45,21,0
23090,57,0,11,4,12,1,4,1,0,0,40,38,0
15387,23,3,9,4,4,3,4,1,0,0,40,38,0
14479,25,3,9,0,11,4,4,0,0,0,40,38,0
25823,25,3,13,2,0,0,4,1,0,0,45,38,1
5632,51,3,14,2,3,0,4,1,0,0,50,38,1
19906,28,3,9,2,13,0,4,1,0,0,50,38,0
29035,43,3,13,4,11,1,4,1,0,0,50,38,1
13354,38,3,6,2,6,0,4,1,0,0,40,38,1
21336,27,3,9,2,5,0,4,1,0,0,62,38,0
30875,18,3,8,4,9,3,4,0,0,0,12,38,0
11432,56,0,9,2,0,0,4,1,0,0,40,38,1
28477,55,3,9,0,11,4,2,0,0,0,40,38,0
27976,59,3,6,6,9,4,4,0,0,0,40,38,0
3087,46,1,9,0,0,4,4,0,0,0,25,38,0
19099,41,1,13,2,10,0,4,1,0,0,50,38,0
20326,48,3,9,2,0,0,4,1,4386,0,45,38,1
26338,23,0,10,2,0,2,4,0,0,0,40,38,0
1877,42,5,13,2,11,0,4,1,0,0,60,38,0
18521,53,3,9,2,2,0,4,1,0,0,40,38,1
22405,32,3,9,2,6,0,4,1,5013,0,55,38,0
28579,40,3,9,2,2,0,4,1,0,0,56,38,0
29614,37,3,13,2,11,0,4,1,99999,0,60,38,1
25935,21,3,12,4,5,3,4,1,0,0,15,38,0
15059,20,3,10,4,0,1,4,0,0,0,45,38,0
8455,23,3,13,4,7,1,4,1,0,0,35,38,0
28209,72,5,9,2,4,0,4,1,0,0,40,38,0
22718,49,3,14,4,9,1,4,1,0,0,40,38,1
10317,31,3,9,5,13,1,4,1,0,0,40,38,0
5538,50,3,3,2,5,0,4,1,0,0,55,38,0
14707,46,3,13,4,9,3,4,1,0,0,60,38,0
32253,29,1,10,4,10,3,4,1,0,0,48,38,0
30753,25,4,11,4,13,4,4,1,0,0,55,38,0
20264,36,5,10,2,2,0,4,1,0,0,40,38,1
7990,40,3,11,2,2,0,4,1,0,0,40,38,0
6413,49,0,10,2,3,0,4,1,0,0,40,38,1
20720,40,3,10,0,0,4,4,0,0,0,24,38,0
7501,51,1,16,2,9,0,4,1,0,1887,40,38,1
9566,34,3,7,2,5,0,4,1,0,0,40,38,0
24600,47,3,10,0,0,4,2,0,0,0,40,38,0
28377,36,3,1,4,6,1,2,1,0,0,40,32,0
12849,37,3,15,2,9,0,4,1,0,0,6,25,0
25089,43,3,9,2,13,0,4,1,0,0,70,38,1
704,46,3,16,0,9,4,4,0,25236,0,65,38,1
14205,54,3,13,2,12,0,4,1,0,0,25,38,1
17747,51,3,13,2,9,0,4,1,0,0,40,38,0
8689,48,1,9,2,2,0,4,1,0,0,40,38,1
30181,24,3,9,4,5,1,4,1,0,0,40,38,0
7425,51,3,10,2,5,0,4,1,0,0,40,38,0
12019,24,3,13,2,3,5,4,0,0,0,40,38,0
11995,40,1,14,2,3,0,4,1,0,0,60,38,1
27913,47,3,9,0,6,4,4,0,0,0,60,38,0
18696,37,5,11,4,4,3,4,1,0,0,84,38,0
27989,32,3,10,2,6,0,4,1,3464,0,40,38,0
1976,23,3,13,4,3,1,4,1,0,0,40,38,0
9634,36,3,9,0,2,1,4,1,0,0,40,38,0
3549,25,3,13,4,11,3,4,0,0,0,40,38,0
1766,24,3,9,4,5,2,2,1,0,0,40,38,0
7150,24,3,10,4,2,3,4,1,0,0,40,38,0
26290,31,3,6,2,6,0,4,1,0,0,40,38,0
9680,58,6,13,2,0,0,4,1,0,0,35,38,1
20296,44,0,10,2,3,0,4,1,0,0,55,38,1
29002,38,5,9,2,2,0,4,1,0,0,50,38,0
27653,61,3,14,2,9,0,1,1,0,0,45,18,1
25039,29,3,10,2,2,0,4,1,0,0,40,38,0
30962,30,5,13,3,2,1,4,1,6849,0,60,38,0
11424,24,3,10,0,0,1,4,0,0,0,60,38,0
18784,35,5,9,2,2,0,4,1,0,0,40,38,0
12842,46,3,4,3,8,4,4,0,0,1594,24,12,0
2861,44,3,2,4,6,1,4,0,0,0,40,7,0
10375,26,3,13,4,11,1,1,0,0,0,40,34,0
18798,21,3,9,4,0,3,4,0,0,0,40,38,0
9665,31,3,7,2,2,0,4,1,0,0,40,38,0
8063,26,3,10,2,6,0,2,1,0,0,40,38,0
26574,43,3,14,2,3,5,4,0,15024,0,32,38,1
10668,17,3,8,4,11,3,4,1,0,0,40,38,0
981,22,3,12,4,0,1,4,0,0,0,40,38,0
17259,34,3,11,4,9,1,4,0,1639,0,20,38,0
3257,31,3,9,0,2,3,4,1,0,1669,50,38,0
5267,59,3,5,2,13,0,4,1,0,0,60,38,1
29770,64,3,10,2,9,0,4,1,3411,0,15,38,0
30112,38,3,9,0,3,1,4,1,0,0,40,38,0
10266,40,5,15,2,9,0,0,1,0,1977,60,38,1
29188,31,3,9,2,13,0,4,1,0,0,65,38,0
18104,55,3,10,2,12,0,4,1,0,0,50,1,1
17663,27,3,9,2,7,0,4,1,0,0,40,38,0
22994,31,3,9,0,9,4,2,0,0,0,20,38,0
32213,26,3,10,2,3,0,4,1,0,0,45,10,1
11062,27,3,5,2,2,0,4,1,0,0,40,38,0
1781,37,3,9,2,3,0,4,1,0,0,40,38,0
21408,33,3,11,2,10,0,4,1,0,0,40,38,0
28206,42,6,13,0,0,4,2,0,2977,0,40,38,0
13566,34,3,9,2,5,0,4,1,0,0,70,38,0
18288,21,3,10,4,0,1,4,1,0,0,35,38,0
2432,35,3,15,2,11,0,1,1,0,0,35,2,0
6856,41,4,9,2,2,0,4,1,0,0,40,38,0
20663,41,1,10,0,3,4,4,0,0,0,25,38,0
28565,32,3,9,2,13,0,4,1,0,0,50,38,0
6584,33,4,10,2,3,0,4,1,0,0,40,38,0
3217,59,3,13,2,2,0,4,1,0,0,60,38,1
7666,23,3,10,3,5,4,4,1,0,0,40,38,0
23207,52,4,9,2,3,0,4,1,0,0,40,38,1
7188,46,3,9,5,6,3,2,0,0,0,40,38,0
25842,43,3,10,2,0,5,2,0,0,0,38,38,1
796,61,3,9,2,6,0,4,1,0,0,40,38,0
16563,64,1,9,2,7,0,1,1,0,0,35,38,1
28679,48,3,14,2,9,0,4,1,0,0,40,38,1
13671,24,3,9,4,2,3,4,1,0,0,50,38,0
19186,62,4,9,6,11,1,4,0,0,0,15,38,0
19848,29,3,10,4,9,3,2,0,0,0,40,38,0
5309,36,5,16,4,9,1,4,1,0,0,40,38,1
16258,45,4,12,2,3,0,4,1,0,0,50,38,1
9314,32,3,9,0,2,3,4,1,0,0,40,38,0
6609,66,1,9,6,0,4,4,0,0,0,25,38,0
6693,35,3,9,2,7,5,4,0,0,0,38,38,0
26,19,3,9,4,2,3,4,1,0,0,40,38,0
5765,50,3,10,2,2,0,4,1,0,0,40,38,1
11047,68,3,9,2,2,0,4,1,0,0,8,38,0
12523,48,3,9,5,6,4,2,0,0,0,40,38,0
17486,34,4,10,2,3,0,4,1,0,0,40,38,1
6071,58,1,5,2,13,0,4,1,0,0,40,38,0
5700,39,3,9,2,2,0,4,1,0,0,40,38,1
29304,20,3,10,4,9,3,4,0,0,0,15,9,0
13536,59,3,4,4,7,2,4,1,0,0,32,38,0
18059,46,3,10,2,13,0,4,1,3103,0,40,38,1
17148,32,3,10,2,11,0,4,1,0,0,50,38,0
7596,46,3,9,2,7,3,4,0,0,0,15,38,0
28718,38,3,9,4,7,4,2,0,0,0,40,38,0
